"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"1599",16,2017,3,31,3171303,2,2,1,228.748647,215.358702,"B","B","C","B","A","A","B","D","A","A"
"1600",16,2017,3,33,3304557,1,3,1,195.386696,201.211795,"A","E","C","B","A","A","B","A","E","B"
"1601",17,2017,2,23,2304400,1,3,1,241.827701,241.016522,"B","F","F","A","C","B","B","D","E","C"
"1602",17,2017,1,15,1500701,2,3,2,145.017754,133.597616,"B","B","C","A","A","A","A","A","A","C"
"1603",17,2017,5,52,5214507,2,3,1,226.233801,199.228344,"B","C","C","B",NA,"A","C","E","A","B"
"1604",17,2017,2,23,2304400,1,3,1,207.599242,206.164805,"A","C","D","A","A","B","A","D","A","A"
"1605",17,2017,4,43,4317509,2,3,1,130.86427,212.867637,"A","C","C","B","A","A","A","B","D","A"
"1606",17,2017,3,35,3550308,1,3,1,161.809385,178.705016,"B","C","D","A","A","A","B","B","B","B"
"1607",17,2017,4,42,4203808,2,2,1,258.231144,295.011921,"A","A","D","B","A","A","C","D","A","C"
"1608",17,2017,4,41,4107256,2,3,1,279.078748,282.617461,"B","E","C","B","A","A","A","A","A","B"
"1609",17,2017,2,23,2311355,2,3,1,234.981745,209.15443,"B","B","D","A","A","B","B","D","A","B"
"1610",17,2017,3,35,3549904,2,3,1,277.875895,316.206291,"A","B","D","B","A","A","B","C","A","A"
"1611",17,2017,3,31,3105004,2,3,1,240.383209,243.477182,"A","B","D","A",NA,"A","A","B","B","A"
"1612",17,2017,2,26,2611101,2,3,2,214.75306,207.230393,"B","C","D","A","A","A","B","B","B","B"
"1613",17,2017,3,31,3156700,2,3,1,148.996818,170.836662,"B","A","D","C","A","A","A","D","B","A"
"1614",17,2017,3,35,3517505,2,3,1,199.338929,248.61827,"A","A","D","B","A","C","A","A","C","A"
"1615",17,2017,5,52,5201108,2,3,1,165.139008,173.931309,"A","A","D","E","A","A","A","A","A","B"
"1616",17,2017,1,15,1504703,2,3,2,121.353833,153.76055,"B","B",NA,"A","A","A","C","A","D","A"
"1617",17,2017,3,35,3522604,2,3,1,198.659187,242.449937,"A","C","D","B","A","B","B","D","A","C"
"1618",17,2017,3,35,3548708,2,3,1,223.227025,237.40817,"B","C","D","A","A","C","B","C","E","A"
"1619",17,2017,3,35,3519071,2,3,1,273.569632,221.46002,"A","B","D","A","A","B","B","A","D","B"
"1620",17,2017,5,51,5107008,2,2,1,264.191034,238.708784,"B","F","D","E","A","C","B","C","B","B"
"1621",17,2017,3,31,3170206,2,3,1,230.668376,252.098741,"A","A","C","A","A","B","A","E","A","B"
"1622",17,2017,2,29,2928109,2,3,1,164.170687,186.052566,"B","C",NA,"A",NA,"B","A","D","C","B"
"1623",17,2017,2,24,2402006,2,2,1,285.469633,276.014733,"B","A","D","B","A","B","B","B","A","B"
"1624",17,2017,5,53,5300108,1,2,1,233.727765,247.621766,"B","C","C","B","A","A","A","D","D","B"
"1625",17,2017,3,35,3550308,1,2,1,275.202544,253.095916,"B","A","C","B","A","A","A","B","C","A"
"1626",17,2017,2,29,2921005,2,3,1,226.975578,215.77633,"A","A","C","A","A","A","A","A","C","A"
"1627",17,2017,5,50,5003702,2,3,2,153.081329,166.10683,"A","E","F","A","A","B","B","D","C","C"
"1628",17,2017,3,35,3550308,1,2,1,320.311998,349.529129,"B","C","C","B","A","A","A","A","E","B"
"1629",17,2017,4,42,4201307,2,3,1,229.386133,238.748468,"A","A","C","A","A","A","A","D","B","C"
"1630",17,2017,3,35,3503208,2,2,1,248.132035,230.707574,"B","A","C","A","A","B","A","B","B","A"
"1631",17,2017,4,41,4115200,2,3,1,270.240285,253.586707,"B","A","B","C","A","A","A","B","B","B"
"1632",17,2017,1,17,1716208,2,3,2,160.947945,157.438712,"B","C","G","A",NA,"B","C","A","B","B"
"1633",17,2017,4,41,4108304,2,3,1,217.932608,303.045772,"A","F","B","B","A","A","A","D","A","B"
"1634",17,2017,3,35,3518800,2,3,1,216.439027,264.092955,"B","C","D","A","A","C","A","A","B","B"
"1635",17,2017,3,33,3304557,1,3,1,236.780874,216.298811,"A","A","D","B","A","B","B","E","E","C"
"1636",17,2017,3,32,3201407,2,3,1,205.161581,232.124947,"B","A","E","A","A","A","B","B","C","C"
"1637",17,2017,3,35,3550308,1,2,1,195.955866,253.437363,"A","B","C","B","A","A","B","B","A","C"
"1638",17,2017,4,41,4106902,1,3,1,235.748039,267.540171,"B","A","C","A","B","B","A","D","A","B"
"1639",17,2017,1,15,1501402,1,3,1,217.753059,205.064062,"B","C","D","B","B","A","C","A","A","A"
"1640",17,2017,2,25,2507507,1,3,1,252.69663,199.706279,"B","A","E","B","A","A","B","A","D","A"
"1641",17,2017,2,21,2111300,1,3,2,214.381676,219.676552,"A","C","D","A","A","B","C","B","D","C"
"1642",17,2017,3,31,3136702,2,3,1,285.855066,293.926771,"B","A","C","C","A","A","A","C","A","B"
"1643",17,2017,4,41,4104907,2,3,2,213.937733,244.340439,"A","A","C","A","A","B","C","A","B","B"
"1644",17,2017,3,31,3154903,2,3,1,251.256324,232.761617,"A","C","C","C","A","A",NA,"D","E","C"
"1645",17,2017,3,31,3120003,2,3,1,194.831025,196.088089,"B","B","D","A","A","C","C","D","B","B"
"1646",17,2017,2,24,2413904,2,2,1,166.952185,173.106617,"A","C","D","A","A","B","B","A","A","A"
"1647",17,2017,3,35,3509502,2,2,1,243.912269,213.890075,"B","A","D","C","A","B","A","A","A","C"
"1648",17,2017,3,33,3304557,1,3,1,216.854266,286.720294,"A","C","C","A","A","A","B","B","A","C"
"1649",17,2017,3,35,3511706,2,3,1,267.376697,241.43074,"A","A","D","A","A","A","A","B","A","A"
"1650",17,2017,3,31,3109303,2,3,1,279.10916,255.590335,"B","C","C","B","A","A","A","E","A","C"
"1651",17,2017,4,41,4119152,2,3,1,271.303091,259.115073,"B","C","C","B","A","A","A","C","B","B"
"1652",17,2017,2,23,2307403,2,3,2,251.335714,285.088741,"A","A","D","A","A","A","B",NA,"E","B"
"1653",17,2017,4,43,4305108,2,3,1,264.846204,286.213686,"A","C","D","A","A","A","A","D","A","C"
"1654",17,2017,2,24,2403251,2,3,1,181.361689,189.974698,"A","C","C",NA,"A","A","C","D","A","A"
"1655",17,2017,3,31,3106200,1,3,1,210.544037,255.176173,"B","C","D","C","A","A","A","B","A","B"
"1656",17,2017,3,35,3550308,1,3,1,292.711215,259.31159,"A","C","C","B","A","B","A","B","A","A"
"1657",17,2017,1,17,1717503,2,2,1,297.01274,193.279053,"A","E","D","B","A","A",NA,"A","A","B"
"1658",17,2017,3,35,3551702,2,3,1,244.568596,265.212032,"B","A","D","B","A","C","A","D","B","B"
"1659",17,2017,5,53,5300108,1,2,1,222.724574,246.841565,"B","A","D","B","A","A","A","D","E","A"
"1660",17,2017,1,13,1302306,2,3,2,193.161475,198.658578,"B","C","C","A","A","A","A","A","B","A"
"1661",17,2017,2,21,2111052,2,3,1,182.653353,179.54955,"B","C","D","B","A","B","A","A","A","A"
"1662",17,2017,2,27,2701001,2,3,1,163.594851,215.462438,"B","F","C","A","A","A","C","B","A","B"
"1663",17,2017,3,35,3533908,2,3,1,259.89276,233.039513,"A","C","D","B","A","C","A","D","B","B"
"1664",17,2017,2,28,2802908,2,3,1,150.587859,213.952507,"A","C","G","A","A","B","B","D","E","B"
"1665",17,2017,4,43,4314407,2,3,1,260.769957,307.99364,"B","C","D","B","C","A","A","B",NA,"C"
"1666",17,2017,1,13,1301902,2,2,1,258.274337,278.102759,"A","C","D","B","C","A","A","A","C","A"
"1667",17,2017,2,25,2513703,2,3,1,187.045286,163.964253,"B","C","C","A","A","C","A","B","A","B"
"1668",17,2017,5,53,5300108,1,2,1,221.864732,214.118116,"B","A","F","B","A","B","A","E","D","C"
"1669",17,2017,2,21,2105708,2,3,1,211.090012,189.377042,"B","A","C","B","A","A","A","E","B","B"
"1670",17,2017,1,13,1302603,1,2,1,236.78159,237.697021,"A","E","D","B","A","C","A","D","D","C"
"1671",17,2017,4,41,4108304,2,3,1,300.809388,279.199813,"A","C","D","A","A","B","B","B","A","B"
"1672",17,2017,5,52,5201405,2,3,1,152.103753,169.856758,"A","F","C","A","B","B","C","A","C","C"
"1673",17,2017,3,33,3302700,2,3,1,186.201696,205.401316,"A","B","D","B","A","B","B","C","B","B"
"1674",17,2017,3,35,3518800,2,2,1,180.230347,307.076112,"A","A","C","B","A","C","C","C","B","B"
"1675",17,2017,3,35,3505708,2,3,1,189.54713,239.670244,"A","D","D","B","A","A","A","A","B","C"
"1676",17,2017,3,31,3170701,2,3,1,253.309709,268.474579,"B","F","D","B","A","A","A","A","A","B"
"1677",17,2017,5,51,5102678,2,3,2,205.390769,207.636953,"B","C","C","A","B","A","A","A","A","A"
"1678",17,2017,3,31,3112059,2,3,1,304.083422,270.771083,"B","C","D","B","A","A","A","B","C","A"
"1679",17,2017,3,31,3131158,2,2,1,233.473289,222.605813,"B","B","C","A","A","A","A","B","A","A"
"1680",17,2017,1,15,1500404,2,3,2,130.865757,171.161341,"A","C","D","A","A","A","A","A","D","A"
"1681",17,2017,2,23,2303709,2,3,1,179.23784,226.824957,"A","D","F","B","A","A","B","D","E","B"
"1682",17,2017,3,31,3106200,1,2,1,297.01274,235.881359,"B","A","D","B","A","A",NA,NA,"A","B"
"1683",17,2017,2,25,2506004,2,3,1,208.140038,285.907563,"A","C","D","A",NA,"A","A","D","E","B"
"1684",17,2017,3,33,3304557,1,3,1,255.940417,259.451545,"B","F","C","B","A","A","A","A","B","B"
"1685",17,2017,3,35,3547502,2,3,1,238.541327,247.587001,"B","A","C","D","A","A","A","D","E","B"
"1686",17,2017,3,35,3505708,2,3,1,304.133612,251.880873,"B","C","C","B","A","B","B","A","A","A"
"1687",17,2017,3,35,3503208,2,3,1,188.27552,185.142807,"A","C","C","B","A","C","B","D","A","A"
"1688",17,2017,3,31,3171303,2,2,1,273.720753,263.428675,"B","A","C","A","A","A","B","C","B","B"
"1689",17,2017,3,35,3518800,2,3,1,162.169861,192.010912,"B","C","D","A","A","A","B","D","D","C"
"1690",17,2017,4,43,4318481,2,3,2,234.368225,240.794742,"A","A","C","A","A","A","A","D","A","C"
"1691",17,2017,3,35,3525201,2,3,1,178.293264,179.798159,"B","A","E","A","A","A","A","B","B","B"
"1692",17,2017,2,27,2705002,2,3,2,181.517548,199.114491,"A","C","D","A","A","A","B","D","D","A"
"1693",17,2017,3,35,3541406,2,3,1,187.601453,270.858498,"A","C","D","C","A","A","A","A","C","A"
"1694",17,2017,1,13,1302603,1,3,1,251.335053,249.364153,"B","C","C","C","A","B","A","E","D","C"
"1695",17,2017,5,53,5300108,1,2,1,253.47229,263.564158,"B","A","D","A","A","B","A","E","A","C"
"1696",17,2017,3,35,3504107,2,3,1,267.458952,272.906169,"A","F","D","E","B","B","A","B","E","B"
"1697",17,2017,1,15,1502400,2,3,1,184.362018,186.862502,"A","C","D","B","B","A","C","E","A","A"
"1698",17,2017,4,41,4121604,2,3,1,273.439061,284.152935,"A","A","C","A","A","A","C","C","D","A"
"1699",17,2017,3,33,3303500,2,3,1,266.694421,256.269595,"B","C","D","B","A","A","A","B","E","C"
"1700",17,2017,3,33,3304755,2,3,1,208.372477,145.017984,"B","E","E","A","A","A","A","C","A","C"
"1701",18,2017,1,15,1506807,2,3,1,195.721554,263.008868,"A","F","D","A","A","B","A","B","A","B"
"1702",18,2017,1,13,1302603,1,3,1,153.363242,171.968761,"B","B","F","A","A","A","A","A","D","A"
"1703",18,2017,1,13,1302306,2,3,2,193.161475,198.658578,"B","C","C","A","A","A","A","A","B","A"
"1704",18,2017,4,41,4104808,2,3,1,303.789444,254.50295,"B","C","C","A","A","B","A","D","A","B"
"1705",18,2017,3,35,3550308,1,3,1,225.97993,213.123288,"A","C","C","B","A","B","B","B","A","A"
"1706",18,2017,2,22,2201200,2,3,2,243.116941,252.742621,"B","C","D","A","A","A","A","E","D","C"
"1707",18,2017,1,14,1400605,2,3,1,288.958751,236.244771,"A","F","D","B","A","A","A","A","A","A"
"1708",18,2017,3,35,3522604,2,3,1,198.659187,242.449937,"A","C","D","B","A","B","B","D","A","C"
"1709",18,2017,1,15,1505064,2,3,1,233.759113,216.335588,"B","B","D","A","A","B","C","A","C","C"
"1710",18,2017,3,35,3530607,2,3,1,251.925709,207.71973,"B","A","C","B","A","A","A","B","D","B"
"1711",18,2017,2,23,2308500,2,3,1,189.450662,227.349786,"B","F","C","A","A","A","B","E","E","B"
"1712",18,2017,2,21,2111805,2,3,1,191.348187,177.294741,"A",NA,"C","A","A","A","C","E","A","A"
"1713",18,2017,3,35,3534401,2,3,1,118.108724,179.953092,"A","C","D","B","A","B","B","B","B","C"
"1714",18,2017,3,31,3148707,2,3,1,159.098681,137.249565,"A",NA,NA,"B","A","A","A","A","A","B"
"1715",18,2017,1,13,1300805,2,3,1,218.416769,230.22131,"B","C","D","A","A","A","A","A","A","A"
"1716",18,2017,3,32,3202306,2,3,1,281.421373,255.178241,"B","C","D","B","A","A","A","D","A","C"
"1717",18,2017,2,21,2105302,2,3,1,131.597066,165.594856,"A","C","C","B","A","B","C","A","B","C"
"1718",18,2017,2,23,2305407,2,3,1,237.866874,237.651413,"B","A","C","A","A","B","A","B","E","B"
"1719",18,2017,1,15,1504422,2,3,1,316.425988,220.527513,"B","A","C","B","C","C","A","B","A","C"
"1720",18,2017,2,23,2307650,2,3,1,155.274982,198.339879,"A","C","C","A","A","A","A","A","B","C"
"1721",18,2017,4,43,4310603,2,3,1,238.556974,259.007368,"A","A","D","A","A","C","A","A","C","B"
"1722",18,2017,2,29,2928109,2,3,2,168.28864,199.150989,"A","C","H","A","A","A","A","D","D","A"
"1723",18,2017,2,29,2910057,2,3,1,193.245603,195.524248,"A","B","D","A","A","A","A","A","D","C"
"1724",18,2017,3,35,3539004,2,3,1,250.520883,252.13345,"B","A","E","B","A","A","A","D","A","B"
"1725",18,2017,1,17,1714203,2,2,1,212.864404,253.347544,"B","C","C","A","C","A","A","D","A","A"
"1726",18,2017,2,23,2306108,2,3,1,165.242308,229.68575,"B","A","D","A","A","A","B","B","E","B"
"1727",18,2017,3,35,3552809,2,3,1,248.661207,220.299249,"B","C","C","B","A","C","A","B","E","A"
"1728",18,2017,3,35,3556354,2,3,1,241.696689,238.7834,"A",NA,"C","B","A","A","A","D","A","C"
"1729",18,2017,3,35,3513009,2,3,1,147.429246,179.322738,"A","C","D","B","B","A","A","A","E","A"
"1730",18,2017,2,23,2300804,2,3,1,181.209411,172.285615,"B","B","C","A","A","B","C",NA,"B","A"
"1731",18,2017,1,15,1506104,2,3,1,243.298915,217.95736,"A","C","D","B","A","B","C","B","C","B"
"1732",18,2017,5,52,5221403,2,2,1,163.640909,181.019909,"A","B","D","A","A","C","C","B","D","A"
"1733",18,2017,1,13,1302603,1,3,1,185.419811,223.621041,"A","F","C","A","A","A","A","A","D","C"
"1734",18,2017,2,22,2202208,2,3,1,230.374397,257.105856,"B","A","C","A","A","A","A","B","B","A"
"1735",18,2017,2,29,2909802,2,3,1,177.740568,146.038242,"B","C","D","A","A","A","C","A","B","C"
"1736",18,2017,3,35,3552403,2,3,1,248.584131,318.767166,"B","A","D","B","A","A","C","B","A","C"
"1737",18,2017,3,35,3550308,1,3,1,189.696819,247.038138,"A","C","C","A","A","A","A","B","A","A"
"1738",18,2017,4,42,4204608,2,2,1,189.662055,222.519739,"B","B","D","C","A","A","A","B","B","B"
"1739",18,2017,4,41,4104808,2,3,1,296.678047,285.208742,"B","A","D","C","A","A","A","D","A","B"
"1740",18,2017,3,35,3550308,1,3,1,292.711215,259.31159,"A","C","C","B","A","B","A","B","A","A"
"1741",18,2017,3,33,3300456,2,3,1,232.074854,204.024688,"A","B","F","B","A","A","C","A","A","B"
"1742",18,2017,1,13,1302603,1,3,1,280.537951,307.167328,"B","C","D","C","A","B","A","D","E","C"
"1743",18,2017,3,31,3106200,1,3,1,210.544037,255.176173,"B","C","D","C","A","A","A","B","A","B"
"1744",18,2017,1,15,1500107,2,3,1,177.129747,201.347054,"A","A","D","B","A","A","A","D","D","A"
"1745",18,2017,2,29,2932606,2,3,1,195.113598,161.349554,"A","A","D","A","A","A","A",NA,"E","A"
"1746",18,2017,2,25,2501906,2,3,1,207.473464,211.680931,"B","A","C","B","A","B","A","D","A","A"
"1747",18,2017,4,43,4319505,2,3,1,228.204049,240.930225,"B","B","E","A","B","B","A","A","A","A"
"1748",18,2017,3,33,3304557,1,3,1,204.945174,186.929796,"B",NA,"E","B","C","A","C","A","A","B"
"1749",18,2017,3,35,3541000,2,3,1,254.191368,252.895263,"A","A","C","B","A","A","A","D","E","B"
"1750",18,2017,3,31,3122306,2,2,1,226.637139,234.037359,"A","A","D","B","A","B","B","D","B","B"
"1751",18,2017,5,52,5204409,2,3,2,195.90821,227.307588,"B","D","D","A","A","A","C","B","D","C"
"1752",18,2017,2,29,2927408,1,3,1,214.199372,183.331616,"A","C","D","B","C","A","C","B","C","C"
"1753",18,2017,3,35,3550308,1,3,1,258.702633,238.03081,"A","C","D","B","A","C","A",NA,"A","A"
"1754",18,2017,3,35,3517505,2,3,1,199.338929,248.61827,"A","A","D","B","A","C","A","A","C","A"
"1755",18,2017,3,33,3303302,2,3,1,242.156829,241.608757,"A","B","C","A","A","A","B","A","B","C"
"1756",18,2017,1,14,1400100,1,3,1,143.986627,154.441095,"A","A","C","B","A","A","B","D","A","A"
"1757",18,2017,3,33,3304557,1,3,1,173.885354,245.953156,"A","C","D","B","A","A","A","D","C","B"
"1758",18,2017,3,31,3159902,2,3,1,327.98733,281.037777,"A","B","D","B","A","A","A","D","E","A"
"1759",18,2017,3,35,3551009,2,3,1,237.175287,248.083045,"A","A","C","A",NA,"B","A","D","E","C"
"1760",18,2017,2,21,2108108,2,3,1,97.847313,184.523855,"A","C","F","B",NA,"A",NA,"E","E","C"
"1761",18,2017,5,51,5106307,2,3,1,160.770765,151.854286,"B","C","D","B","A","A","C","D","A","B"
"1762",18,2017,3,31,3148400,2,3,1,250.58369,246.433104,"A","C","D","A","A","B","A","B","E","C"
"1763",18,2017,3,31,3133501,2,2,1,219.69488,232.729535,"A","A","C","D","A","A","B","C","A","A"
"1764",18,2017,5,52,5204508,2,3,1,220.457151,223.089114,"A","D","E","A","A","C","C","B","A","B"
"1765",18,2017,2,23,2313104,2,3,1,146.760082,178.67517,"A","B","F","A","A","A","C","A","B","B"
"1766",18,2017,1,17,1718204,2,2,1,230.040421,202.231662,"B","C","E","A","A","A","A","D","B","B"
"1767",18,2017,3,35,3535408,2,3,1,209.079215,273.656412,"A","A","D","A","A","A","B","B","A","B"
"1768",18,2017,2,26,2611606,1,3,1,207.210944,203.644844,"B","F","C","A","A","A","B","A","E","A"
"1769",18,2017,2,29,2914604,2,3,1,196.08539,238.60488,"A","A","C","A","A","B","A","C","C","A"
"1770",18,2017,3,31,3152170,2,3,2,150.640693,190.789497,"B","C","B","A","A","A","A","A","B","A"
"1771",18,2017,3,35,3547809,2,3,1,220.056788,251.116545,"A","C","C","B","A","A","A",NA,"A","B"
"1772",18,2017,2,29,2919306,2,3,1,205.059383,220.759354,"A","B",NA,"B","A","A","A","B","C","B"
"1773",18,2017,4,42,4207304,2,2,1,296.135212,290.93301,"A","F","C","A","A","A","A","D","A","B"
"1774",18,2017,3,31,3155702,2,2,1,287.154058,255.726601,"B","A","C","A","A","B","C","D","A","A"
"1775",18,2017,3,33,3301702,2,3,1,221.962522,235.245751,"B","C","C","B","A","B","A","C","E","B"
"1776",18,2017,2,25,2509008,2,2,1,196.954102,196.258449,"A","C","D","A","A","A","A","A","B","A"
"1777",18,2017,3,33,3301702,2,3,1,198.801218,236.694033,"A","C","D","A","A","B","B","E","E","B"
"1778",18,2017,3,33,6308720,2,3,1,250.29478,256.262329,"B","A","D","B","A","A","B","A","C","A"
"1779",18,2017,3,32,3205309,1,3,1,245.60369,260.282217,"A","C","C","B","A","A","A","A","A","B"
"1780",18,2017,4,42,4219705,2,3,1,256.25197,286.149577,"A","C","C","A","A","A","A","B","D","B"
"1781",18,2017,3,35,3518800,2,3,1,268.792377,235.576634,"A","C","C","C","A","C","A","D","A","B"
"1782",18,2017,5,50,5004700,2,2,1,321.640024,351.222611,"A","A","D","D","A","A","A","D","A","C"
"1783",18,2017,2,26,2611101,2,3,1,217.652458,232.079227,"B","A","D","B","B","B","B","D","E","C"
"1784",18,2017,4,42,4219507,2,2,1,206.273806,210.852271,"B","F","D","B","A","A","B",NA,"C","C"
"1785",18,2017,2,22,2206803,2,3,1,203.284495,248.713678,"B","C","C","A","A","B","B","A","A","A"
"1786",18,2017,3,32,3205101,2,3,1,299.681407,235.715582,"B","C","D","B","A","A","A","B","A","A"
"1787",18,2017,4,41,4113700,2,3,1,163.39993,126.940337,"A","C","D","A","A","A","A","B","A","B"
"1788",18,2017,3,33,3304557,1,3,1,244.126527,174.373976,"B","C","D","C","A","A","A","A","E","B"
"1789",18,2017,2,24,2407104,2,3,2,153.086343,157.469509,"B","A","E","A","A","A","A","A","A","B"
"1790",18,2017,2,26,2602902,2,3,2,156.511773,181.976953,"B","F","D","B","A","B","A","A","A","A"
"1791",18,2017,3,35,3518800,2,3,1,262.001403,287.001376,"A","A","D","B","A","A","A","D","E","B"
"1792",18,2017,2,27,2700409,2,3,1,185.851357,182.160448,"B","F","D","B","A","A","B","A","E","B"
"1793",18,2017,4,43,4305108,2,3,1,227.57918,277.999637,"A","C","D","C","A","A","C","B","D","C"
"1794",18,2017,2,26,2602605,2,3,1,227.332527,204.560193,"B","C","D",NA,"A","C","B",NA,NA,"C"
"1795",18,2017,2,21,2106805,2,3,1,181.299544,179.820404,"B","F","C","B","A","B","C","B","B","B"
"1796",18,2017,1,13,1303569,2,3,1,162.789937,158.305155,"A","C","C","E","A","A","A","C","C","A"
"1797",18,2017,2,29,2919306,2,3,2,150.745867,158.879281,"A","A","C","A","A","A","A","A","D","A"
"1798",18,2017,3,35,3545209,2,3,1,232.858998,291.416479,"B","A","D","B","A","A","A","A","B","B"
"1799",18,2017,4,41,4101002,2,3,1,211.184938,218.904958,"A","A","G","B","A","A","B","B","B","A"
"1800",18,2017,2,21,2100055,2,3,1,160.269746,204.023459,"A","C","D","A","A","A","A","A","A","C"
"1801",19,2017,1,15,1506807,2,3,2,204.959388,197.46019,"B","A","C","A","A","B","C","A","D","C"
"1802",19,2017,2,26,2607901,2,3,1,187.535561,185.629796,"A","F","C","B","A","A","A","B","A","C"
"1803",19,2017,3,33,3304557,1,3,1,291.797161,264.262756,"B","C","C","A","C",NA,"C","D","A","C"
"1804",19,2017,3,31,3135100,2,2,1,214.455556,182.74715,"A","A","C","A","A","A","A","A","A","A"
"1805",19,2017,3,35,3549904,2,3,1,277.875895,316.206291,"A","B","D","B","A","A","B","C","A","A"
"1806",19,2017,2,23,2307650,2,3,1,272.556631,259.0015,"A","C","C","B","A","A","C","D","A","C"
"1807",19,2017,2,21,2103000,2,3,1,146.665817,149.862284,"A","C","D","A","A","A","C","A","A","A"
"1808",19,2017,3,31,3134905,2,2,1,235.300405,251.242415,"B","C","C","A","A","B","C","D","D","B"
"1809",19,2017,3,35,3550308,1,3,1,176.68867,149.30582,"B","C","D","B","A","B","A","B","D","C"
"1810",19,2017,2,26,2602605,2,3,1,227.332527,204.560193,"B","C","D",NA,"A","C","B",NA,NA,"C"
"1811",19,2017,2,29,2921005,2,3,1,226.975578,215.77633,"A","A","C","A","A","A","A","A","C","A"
"1812",19,2017,3,31,3114303,2,3,1,286.705928,298.064089,"B","C","D","B","A","A","A","C","C","A"
"1813",19,2017,2,21,2101731,2,3,2,144.675404,148.914462,"A","A","D","A","A","B","C","D","D","C"
"1814",19,2017,1,13,1301308,2,3,1,177.096306,198.859846,"A","C","D","A","A","A","A","A","C","C"
"1815",19,2017,2,26,2604106,2,3,1,188.727892,151.281837,"B","C","F","B","A","A","B","A","B","B"
"1816",19,2017,3,35,3516309,2,3,1,256.707592,225.336042,"B",NA,"C","B","A","A","B","B","A","C"
"1817",19,2017,3,35,3516002,2,3,1,181.093384,181.85807,"B","C","E","B","A","B","B","D","C","A"
"1818",19,2017,2,26,2602803,2,3,2,180.127212,200.116697,"B","B","C","A","A","B","A","B","D","A"
"1819",19,2017,2,23,2304400,1,3,1,224.116838,209.23022,"B","C",NA,"B","A","B","A","B","A","C"
