"","replicate","ANO","REGIAO","UF","MUNICIPIO","AREA","DEPENDENCIA_ADM","LOCALIZACAO","NOTA_LP","NOTA_MT","SEXO","RACA_COR","IDADE","COMPUTADOR","MORA_MÃE","MORA_PAI","REUNIÕES_ESCOLARES","USO_TEMPO_TELAS","AFAZERES_DOM","BIBLIOTECA"
"1",1,2017,3,31,3118304,2,2,1,197.362069,211.467814,"B","C","C","B","A","A","A","A",NA,"A"
"2",1,2017,3,31,3106200,1,2,1,190.13145,188.716227,"A","C","C","B","A","B","A","D","D","B"
"3",1,2017,3,35,3525904,2,3,1,228.579841,276.433255,"B","C","C","B","A","B","B","A","A","B"
"4",1,2017,3,33,3301702,2,3,1,198.801218,236.694033,"A","C","D","A","A","B","B","E","E","B"
"5",1,2017,2,29,2906824,2,3,2,141.584391,138.212813,"B","C","E","A",NA,"B","C","D","A","C"
"6",1,2017,3,35,3550308,1,3,1,159.383294,126.045221,"B","C","D","A","B","B","A","D","B","A"
"7",1,2017,5,51,5107008,2,3,1,226.010617,238.5325,"B","B",NA,"A","A","C","B","A","A","B"
"8",1,2017,3,31,3143401,2,3,1,114.67806,164.168596,"A","C","D","A","A","A","A","C","A","C"
"9",1,2017,2,27,2706307,2,3,1,266.73778,285.750059,"B","E","D","B","A","A","A","B","B","C"
"10",1,2017,3,35,3518800,2,3,1,187.69401,168.13628,"A","A","D","B","A","B","B","D","D","B"
"11",1,2017,5,53,5300108,1,2,1,253.47229,263.564158,"B","A","D","A","A","B","A","E","A","C"
"12",1,2017,3,35,3550308,1,3,1,199.267968,208.175923,"B","C","D","B","A","C","B","B","A","B"
"13",1,2017,3,35,3518800,2,3,1,125.58583,156.361555,"B","F","C","B","A","A","A","D","D","C"
"14",1,2017,2,29,2926400,2,3,2,213.622985,221.051895,"B","A","D","B","A","A","C","A","D","A"
"15",1,2017,3,35,3531100,2,3,1,204.719071,181.716886,"B","A","C","B","B","B","B","E","E","B"
"16",1,2017,3,31,3106200,1,3,1,235.050116,241.659619,"B","C","C","A","A","B","C","A","E","B"
"17",1,2017,1,15,1504208,2,3,1,199.254471,242.427636,"A","E","C","B","A","A","C","D","D","C"
"18",1,2017,3,35,3525904,2,3,1,171.890314,149.028147,"A","C","C","D","B","C","A","D","E","B"
"19",1,2017,1,13,1302603,1,2,1,236.78159,237.697021,"A","E","D","B","A","C","A","D","D","C"
"20",1,2017,1,13,1301506,2,3,1,129.396803,119.601227,"B","A","C","A","A","A","A","A","D","A"
"21",1,2017,3,35,3525904,2,3,1,267.164423,336.830001,"B","C","D","B","A","A","A","D","A","B"
"22",1,2017,4,41,4106902,1,3,1,235.748039,267.540171,"B","A","C","A","B","B","A","D","A","B"
"23",1,2017,3,31,3152006,2,3,1,148.902112,198.357486,"A","C","C","A","A","B","B","A","C","A"
"24",1,2017,3,35,3541406,2,3,1,206.646512,219.487412,"B","A","D","A","A","A","A","D","A","B"
"25",1,2017,5,51,5103502,2,2,1,198.963302,231.679374,"A","C",NA,"A","A","A","B","B","B","B"
"26",1,2017,3,35,3525300,2,3,1,229.876849,216.475598,"B","F","D","B","A","A","B","D","B","B"
"27",1,2017,3,35,3550308,1,2,1,258.748746,237.147041,"B","E","D","B","A","A","A","D","A","B"
"28",1,2017,3,33,3304557,1,3,1,153.952025,115.455078,"A","C","C","B","A","A","B","D","E","C"
"29",1,2017,5,52,5208608,2,3,1,321.640024,325.708378,"B","C","D","B","A","A","A","D","D","A"
"30",1,2017,3,33,3303500,2,3,1,216.322505,246.154983,"A","B","C","B","A","B","A","B","C","B"
"31",2,2017,2,29,2910800,2,3,2,229.925331,204.421859,"B","F","D","A","A","B","A","D","C","A"
"32",2,2017,2,21,2102325,2,3,1,135.391401,149.012664,"B","B","E","A","A","B",NA,"D","E","A"
"33",2,2017,3,35,3519071,2,3,1,187.740784,171.018759,"A","D","C","B","B","A","A","A","B","B"
"34",2,2017,2,26,2611606,1,2,1,210.726617,212.333083,"B","C","D","B","A","B","A","C","A","B"
"35",2,2017,1,13,1302603,1,3,1,223.999159,239.241158,"B","C","C","A","A","A","A","B","B","C"
"36",2,2017,2,29,2927408,1,3,1,241.05667,202.414374,"A","C","D","A","A","B","A","A","D","B"
"37",2,2017,2,28,2805505,2,2,2,161.515793,207.477157,"B","C","D","A","A","B","B","B","A","B"
"38",2,2017,1,15,1502400,2,3,1,213.152818,171.811872,"B","E","E","A","A","B","A","E","D","A"
"39",2,2017,4,41,4106902,1,3,1,257.09275,294.107639,"B","C","C","C","A","B","A","B","A","C"
"40",2,2017,5,50,5003306,2,2,1,221.078549,231.497891,"B","C","E","B","A","A","A","A","A","C"
"41",2,2017,4,43,4321501,2,3,2,235.379409,239.260497,"B","A","C","A","A","A",NA,"D","D","C"
"42",2,2017,2,23,2309607,2,3,2,183.515509,211.817476,"B","F","D","A","A","A","A","D","E","A"
"43",2,2017,3,32,3205002,2,2,1,297.216089,271.032938,"B","B","C","A","A","C","A","A","A","B"
"44",2,2017,4,42,4219705,2,3,1,131.127451,166.96718,"A","B","E","B",NA,"A","B","D","A","A"
"45",2,2017,2,21,2105302,2,3,1,302.169644,229.993046,"B","A","D","A","C","C","A","D","E","C"
"46",2,2017,2,28,2800308,1,2,1,247.799271,235.606369,"B","C","D","C","A","A","A","D","A","B"
"47",2,2017,3,35,3550308,1,3,1,213.274905,207.635053,"A","C","D","C","A","A","A","D","A","B"
"48",2,2017,4,42,4207502,2,2,1,224.237933,225.253656,"A","A","C","B","A","B","A","B","B","C"
"49",2,2017,5,52,5221403,2,2,1,163.640909,181.019909,"A","B","D","A","A","C","C","B","D","A"
"50",2,2017,3,35,3533007,2,3,1,214.70309,274.585175,"A","A","C","B","A","A","A","B","A","A"
"51",2,2017,2,26,2605152,2,3,1,178.111346,230.622617,"A","C","C","A","A","A","A","B","E","A"
"52",2,2017,2,23,2304202,2,3,1,164.382355,154.018437,"A","F","E","B","A","C","A","C","E","A"
"53",2,2017,3,33,3302502,2,3,2,165.080884,137.592297,"A","A","D","C","B","A","A","A","A","A"
"54",2,2017,3,31,3157807,2,3,1,120.500657,174.06355,"B","A","D","B","A","B","B","D",NA,"B"
"55",2,2017,3,31,3118304,2,3,1,274.354713,274.625026,"A","A","D","E","A","A",NA,"C","A","C"
"56",2,2017,4,43,4321204,2,3,2,113.260232,132.321986,"B","A","E",NA,"B","B","B","A","A","A"
"57",2,2017,2,27,2703205,2,3,2,140.943766,139.260627,"A","B","F","A","B","B","B","B","A","C"
"58",2,2017,5,50,5008305,2,3,1,221.068577,288.757569,"A","F","E","B","A","C","C","B","A","B"
"59",2,2017,2,22,2210508,2,3,1,204.612521,224.363571,"B","C","D","A","A","A","C","A","A","C"
"60",2,2017,3,31,3132404,2,3,1,263.479448,192.63657,"B","F","E","C","A","A","A","D","A","B"
"61",3,2017,2,21,2103307,2,3,1,162.565982,161.641759,"A","A","E","A","A","B","B","A","D","A"
"62",3,2017,2,23,2309409,2,3,2,153.742119,200.55383,"B","B","C","C","A","A","B","D","D","A"
"63",3,2017,2,23,2312403,2,3,1,193.584207,196.082947,"A","C","D","A","A",NA,"B",NA,"E","B"
"64",3,2017,5,53,5300108,1,2,1,254.127625,188.266405,"B","F","C","B","A","A","A","B","A","B"
"65",3,2017,3,33,3304557,1,3,1,260.357417,255.265209,"B","A","C","B","A","A","A","B","A","A"
"66",3,2017,2,21,2103257,2,3,1,250.883618,196.984826,"A","C","C","A","A","A","C","B","A","C"
"67",3,2017,2,29,2909307,2,3,1,208.323995,228.172465,"A","C","E","B","B",NA,"C","A","C","C"
"68",3,2017,3,33,3304557,1,3,1,158.835941,179.006388,"B","C","C","B","A","B","B","B","A","A"
"69",3,2017,3,35,3550308,1,3,1,215.655434,217.527101,"B","A","D","C","A","B","B","B","A","B"
"70",3,2017,3,35,3550308,1,3,1,259.261555,298.357691,"A","C","D","A","A","A","A","A","B","A"
"71",3,2017,3,35,3548906,2,3,1,263.158089,268.056336,"A","A","C","B","A","A","B","D","A","B"
"72",3,2017,3,32,3201308,2,3,1,256.846593,263.854575,"B","A","C","B","A","B","A","B","E","A"
"73",3,2017,2,26,2607208,2,3,1,165.663662,163.751807,"A","B","D","A","A","A","C","C","A","C"
"74",3,2017,3,31,3131703,2,2,1,195.898513,254.817456,"B","A","C","B","A","A","A","B","A","A"
"75",3,2017,3,35,3524402,2,3,1,216.446575,178.986434,"B","C","D","C","A","C","B","C","A","A"
"76",3,2017,2,27,2700300,2,3,1,168.008876,252.353666,"B","F","D","A","A","B","B","D","D","C"
"77",3,2017,3,32,3201407,2,3,1,262.568975,251.313454,"B","A","D","A","A","B","A","B","A","C"
"78",3,2017,4,43,4314407,2,3,1,260.769957,307.99364,"B","C","D","B","C","A","A","B",NA,"C"
"79",3,2017,3,31,3130002,2,3,1,212.287467,238.579561,"A",NA,"C","B","A","A","A","D","A","A"
"80",3,2017,1,15,1508209,2,3,1,194.804855,236.960025,"B","C","D","A","A","A","C","B","D","C"
"81",3,2017,2,29,2901601,2,3,2,186.858519,184.207952,"A","E","D","B","A","A","A","A","C","B"
"82",3,2017,5,52,5221858,2,3,1,257.662085,217.600599,"B","F","D","A","A","A","A","D","E","C"
"83",3,2017,1,15,1507300,2,3,1,232.754596,255.661989,"B","B","D","A","A","C","C","E","C","A"
"84",3,2017,2,29,2919207,2,3,1,244.023117,183.642656,"A","E","C","B","A","A","C","D","C","A"
"85",3,2017,3,31,3143302,2,3,1,229.925992,276.570974,"A","C","D","B","A","A","A","C","B","B"
"86",3,2017,2,29,2920205,2,3,2,203.231385,250.204997,"A","E","C","B","A","B","A","E","A","C"
"87",3,2017,2,26,2609600,2,3,1,225.816248,256.651954,"A","C","D","A","A","B","A","A","E","B"
"88",3,2017,1,15,1506559,2,3,1,114.583575,136.03318,"A","A","D","A","A","A","A","E","A","C"
"89",3,2017,3,35,3552403,2,3,1,231.296219,206.217624,"B","C","C","B","B","B","A","D","E","B"
"90",3,2017,2,26,2616407,2,3,1,161.658264,241.439012,"A","C","D","C","A","A","A","A","A","B"
"91",4,2017,3,35,3550308,1,2,1,217.953488,237.200194,"B","F","D","B","A","B","B","D","D","B"
"92",4,2017,3,31,3134202,2,2,1,184.005454,180.959769,"A","A","C","B","A","A",NA,"A","B","B"
"93",4,2017,4,42,4207007,2,3,1,253.405737,260.875458,"B","A","C","B","A","A","A","B","A","B"
"94",4,2017,5,50,5002704,1,3,1,248.110493,243.390605,"A","C","D","A","A","A","C","E","A","C"
"95",4,2017,2,21,2111300,1,3,2,214.381676,219.676552,"A","C","D","A","A","B","C","B","D","C"
"96",4,2017,2,21,2110203,2,3,1,165.673854,165.488549,"B","C","C","B","A","A","C","A",NA,"A"
"97",4,2017,5,50,5005608,2,3,1,157.908444,146.239119,"B","D","H","A","A","A","B","E","A","A"
"98",4,2017,4,42,4209102,2,3,1,174.656551,188.287588,"B","A","D","B","A","A","A","E","A","A"
"99",4,2017,4,41,4104808,2,3,1,244.348057,271.078155,"A","A","D","A","A","A","B","C","E","B"
"100",4,2017,4,41,4117909,2,3,1,157.3098,165.99974,"A","C","E",NA,"A","B","A","A","A","A"
"101",4,2017,3,33,3304557,1,3,1,195.814441,227.463024,"B","C","C","A","A","A","C","B","D","C"
"102",4,2017,3,31,3134905,2,2,1,235.300405,251.242415,"B","C","C","A","A","B","C","D","D","B"
"103",4,2017,3,33,3304557,1,3,1,137.669457,154.164763,"B","F","C","A","B","C","B","A","A","A"
"104",4,2017,4,42,4202404,2,2,1,188.749544,215.413253,"A","A","C","B","A","A","A","B","A","B"
"105",4,2017,4,41,4119954,2,3,1,213.259093,258.452022,"A","C","C","A","A","A","A","B","B","B"
"106",4,2017,2,25,2500502,2,3,1,140.152955,159.719175,"A","A","D","A","A","A","B","A","A","A"
"107",4,2017,5,52,5200175,2,2,2,125.537127,151.766032,"B","A","H","A","B","B","B","D","B","A"
"108",4,2017,1,15,1502400,2,3,1,184.362018,186.862502,"A","C","D","B","B","A","C","E","A","A"
"109",4,2017,1,17,1700251,2,3,1,154.902495,152.111335,"B","A","C","A","C","B","A","E","C","A"
"110",4,2017,3,33,3304557,1,3,1,276.160838,214.719685,"B","C","C","A","A","A","B","B","A","C"
"111",4,2017,3,35,3529401,2,2,1,201.480573,191.617709,"B","B","C","B","A","A","A","C","B","A"
"112",4,2017,3,31,3160454,2,2,1,215.020648,190.967905,"A","C","D","B","A","A","C","E","E","B"
"113",4,2017,3,35,3518701,2,2,1,152.587417,173.593104,"A","C","E","A","A","A","A","A","D","B"
"114",4,2017,2,29,2903300,2,3,1,219.951119,243.715842,"A","C","E","A","A","C","A","A","C","A"
"115",4,2017,3,31,3120904,2,3,1,153.284734,186.180671,"A","B","E","A","A","A","A","A","E","C"
"116",4,2017,3,35,3513801,2,2,1,220.955801,256.795821,"B","A","D","B","A","A","B","D","B","B"
"117",4,2017,2,23,2306405,2,3,1,203.656871,213.670195,"A","C","D","A","A","A","B","C","D","A"
"118",4,2017,3,31,3151206,2,3,1,182.801334,226.68735,"B","C","C","C","A","A","A","D","A","B"
"119",4,2017,3,31,3101706,2,3,1,179.591264,212.908494,"A","A","C","A","B","A","B","A","B","A"
"120",4,2017,2,29,2927200,2,3,1,220.867982,206.972561,"B","C","D","A","A","B","A","E","D","C"
"121",5,2017,2,26,2615300,2,3,1,105.096663,145.262569,"B","C","D","B","C","A","A","C","B","A"
"122",5,2017,1,13,1302603,1,3,1,238.64055,286.401931,"A","C","C","A","A","B","A","A","D","A"
"123",5,2017,2,29,2933307,2,3,1,191.526855,209.42003,"A","C","D","A","A","A","A","D","A","B"
"124",5,2017,3,35,3529005,2,3,1,261.138421,262.451007,"A","A","C","B","A","A","A","B","A","A"
"125",5,2017,2,21,2108108,2,3,1,97.847313,184.523855,"A","C","F","B",NA,"A",NA,"E","E","C"
"126",5,2017,2,26,2613602,2,3,1,135.423025,200.496541,"B","C","C","A","A","B","A","A","A","A"
"127",5,2017,3,31,3122306,2,2,1,269.250974,254.426992,"B","A","C",NA,"A",NA,"A","D","B","B"
"128",5,2017,1,15,1501402,1,1,1,253.154566,223.849529,"B","C","C","A","A","A","A","A","C","A"
"129",5,2017,1,14,1400100,1,3,1,120.439559,128.636837,"B","C","C","C","A","A","A","D","E","B"
"130",5,2017,2,23,2307650,2,3,1,167.266713,189.672712,"B","C","C","B","A","B","A","A","E","B"
"131",5,2017,3,33,3304524,2,3,1,324.062699,268.600057,"B","C","D","D","A","A","A","B","A","C"
"132",5,2017,3,31,3107406,2,3,1,266.315434,285.508995,"B","A","D","B","A","A","A","B","E","B"
"133",5,2017,3,33,3304557,1,3,1,292.314047,304.712761,"A","C","D","B","A","A","A",NA,NA,"B"
"134",5,2017,5,52,5221403,2,3,1,237.454611,253.882321,"B","C","E","A","A","A","A","B","D","C"
"135",5,2017,3,35,3550308,1,3,1,204.92804,247.990879,"A","E","D","B","A","A","A","D","E","A"
"136",5,2017,3,35,3522307,2,3,1,254.480223,275.194569,"A","A","D","C","C","C","A","D","E","A"
"137",5,2017,4,43,4300406,2,3,2,233.67752,243.918061,"A","F","C","B",NA,"A","C","B","A","C"
"138",5,2017,4,43,4304606,2,2,1,213.149457,185.912947,"A","B","D","B","A","A","A","D","C","C"
"139",5,2017,3,35,3516200,2,3,1,261.705827,224.501513,"B","A","D","B","A","A","B","D","A","A"
"140",5,2017,1,11,1100304,2,2,1,204.875426,244.82905,"A","D","E","C","A","A","C","B","A","A"
"141",5,2017,3,31,3154606,2,2,1,195.673677,169.342493,"A",NA,"D",NA,"A","A","B","D","A","A"
"142",5,2017,3,32,3205002,2,2,1,297.216089,271.032938,"B","B","C","A","A","C","A","A","A","B"
"143",5,2017,4,42,4209102,2,3,1,256.219796,282.473315,"A","D","C","B","A","B","B","D","A","B"
"144",5,2017,2,23,2304400,1,3,1,264.553438,216.419483,"B","C","D","A","A","A","A","A","A","A"
"145",5,2017,3,31,3172004,2,3,1,171.402076,244.282926,"A","B","D","A","A","B","B","C","B","B"
"146",5,2017,4,42,4209102,2,3,1,174.656551,188.287588,"B","A","D","B","A","A","A","E","A","A"
"147",5,2017,3,31,3135100,2,2,1,276.373609,243.785316,"B","C","D","A","A","B","B",NA,"B","B"
"148",5,2017,1,15,1502400,2,3,1,184.362018,186.862502,"A","C","D","B","B","A","C","E","A","A"
"149",5,2017,2,24,2408102,1,2,1,235.683084,219.915715,"A","C","D","A","A","B","C","C","B","B"
"150",5,2017,1,15,1506807,2,3,1,184.546361,154.748335,"B","C","C","A","A","B","A","B","B","C"
"151",6,2017,3,33,3304110,2,3,1,271.059744,253.28187,"A","A","D","E","A","A","A","D","A","C"
"152",6,2017,4,42,4204202,2,2,1,240.950119,292.035263,"B","A","D","C","A","A","B","C","A","B"
"153",6,2017,2,29,2925303,2,3,2,190.097513,257.183434,"A","F","D","A","A","A","A","E",NA,"A"
"154",6,2017,3,33,3304557,1,3,1,321.759136,208.955789,"B","A","D","B","A","A","B","A","A","A"
"155",6,2017,1,13,1302603,1,3,1,252.18922,248.116692,"B","C","D","A","A","C","A","D","A","B"
"156",6,2017,2,23,2307650,2,3,1,240.852384,267.266969,"A","A","C","A","A","C","A","C","A","A"
"157",6,2017,3,35,3550308,1,2,1,286.582464,298.500272,"A","A","C","C","A","A","A","B","A","B"
"158",6,2017,4,41,4106902,1,3,1,218.61549,213.314831,"B","A","C","C","A","A","A","A","A","B"
"159",6,2017,2,23,2311504,2,3,1,224.097776,250.469424,"B","C","C","B","A","A","A","B","B","A"
"160",6,2017,4,42,4209102,2,3,1,282.029328,293.211126,"A","A","C","B","C","B","B","C","A","A"
"161",6,2017,5,52,5203302,2,2,1,141.385559,174.023084,"B","B","D","A","A","A","A","B","E","B"
"162",6,2017,2,24,2404309,2,3,2,123.112744,144.000911,"A","A","E","A","A","A","C","C","E","A"
"163",6,2017,1,15,1503903,2,3,2,143.868066,153.667098,"A","C","C","A","A","A","C","A","D","C"
"164",6,2017,3,31,3115706,2,2,1,203.93636,258.107837,"B","A","D","A","A","B","A","A","A","B"
"165",6,2017,3,31,3171600,2,2,1,316.425988,345.988127,"B","A","C","D","A","A","A","D","A","A"
"166",6,2017,3,33,3301009,2,3,2,125.322649,197.141716,"A","C","D","A","A","A","A","D","D","C"
"167",6,2017,2,23,2311405,2,3,1,263.321771,319.774178,"B","B","C","A","A","B","A","A","A","B"
"168",6,2017,2,29,2919207,2,3,1,130.415699,148.072444,"A","A",NA,"B","A","A","A","D","C","A"
"169",6,2017,3,35,3513801,2,2,1,220.955801,256.795821,"B","A","D","B","A","A","B","D","B","B"
"170",6,2017,4,41,4125506,2,3,2,203.644861,267.866191,"B","C","D","B","A","A","B","B","E","A"
"171",6,2017,1,13,1302603,1,2,1,262.611122,232.992732,"B","D","D","B","A","A","A","E","D","C"
"172",6,2017,4,42,4204608,2,3,1,173.138288,171.788397,"B","C","E","B","A","A","C","D","B","B"
"173",6,2017,2,21,2105708,2,3,1,211.090012,189.377042,"B","A","C","B","A","A","A","E","B","B"
"174",6,2017,4,43,4309209,2,3,1,153.414534,206.673984,"A","C","D","A","A","B","C","D","A","C"
"175",6,2017,2,29,2910800,2,3,2,154.421641,211.110885,"B","C","D","A","A","B","A","A","A","B"
"176",6,2017,1,15,1506500,2,3,2,135.446164,147.756987,"A","C","E","B","A","A","B","C","B","A"
"177",6,2017,1,15,1502103,2,3,1,278.940354,208.831987,"A","B","D","B","A","B","C","A","A","C"
"178",6,2017,4,41,4122156,2,3,2,247.983944,244.81558,"B","C","C","B","A","A","A","A","A","B"
"179",6,2017,4,42,4216008,2,2,1,181.445872,168.960636,"A","A","D","A","A","A","B","D",NA,"B"
"180",6,2017,3,35,3513504,2,3,1,239.791451,278.75519,"A","C","C","B","A","A","A","D","E","B"
"181",7,2017,2,26,2604106,2,3,1,188.727892,151.281837,"B","C","F","B","A","A","B","A","B","B"
"182",7,2017,2,23,2310258,2,3,2,235.251868,225.643058,"A","C","C","A","A","A","A","B","E","B"
"183",7,2017,1,15,1506500,2,3,2,135.446164,147.756987,"A","C","E","B","A","A","B","C","B","A"
"184",7,2017,3,31,3106200,1,3,1,253.893864,265.968702,"B","C","C","B","A","A","B","B","A","B"
"185",7,2017,4,41,4106902,1,3,1,201.803861,207.179475,"B","F","C","B","A","B","A","B","D","A"
"186",7,2017,4,42,4209102,2,3,1,236.73746,241.16011,"A","A","E","B","A","A","B","B","A","B"
"187",7,2017,1,15,1503754,2,3,1,187.820559,179.226101,"B","C","D","B","A","A","C","D","A","B"
"188",7,2017,3,35,3552502,2,2,1,302.169644,265.140098,"B","C","D","A","A","B","A","B","A","B"
"189",7,2017,1,13,1300904,2,2,1,241.918771,228.387371,"B","C","B","A","A","A","A","A","C","C"
"190",7,2017,5,51,5106208,2,2,1,224.06494,210.369865,"B","C","C","B","A","A","B","A","B","B"
"191",7,2017,1,17,1700350,2,2,1,248.538348,257.691495,"B","C","D","A","A","B","A","B","A","B"
"192",7,2017,4,41,4104204,2,3,1,300.809388,215.619999,"A","F","B","B","A","B","A","D","A","B"
"193",7,2017,3,31,3145208,2,3,2,320.236465,328.018129,"A","C","C","B","A","A","A",NA,"A","B"
"194",7,2017,1,15,1502400,2,3,1,184.362018,186.862502,"A","C","D","B","B","A","C","E","A","A"
"195",7,2017,2,21,2111300,1,3,1,190.667123,192.527916,"B","C","D","B","A","A","C","C","B","C"
"196",7,2017,3,35,3534401,2,3,1,217.100037,215.907677,"B","D","D","D","A","A","A","D","B","B"
"197",7,2017,3,35,3549805,2,3,1,185.083191,221.072463,"B","A","C","B","A","A","A","A","B","C"
"198",7,2017,2,29,2915601,2,3,2,158.43409,193.238195,"A","C","D","A","A","A","C","C","A","C"
"199",7,2017,4,43,4318507,2,3,1,271.985918,263.136526,"B","A","D","A","A","A","A","B","A","B"
"200",7,2017,5,52,5201405,2,3,1,152.103753,169.856758,"A","F","C","A","B","B","C","A","C","C"
"201",7,2017,3,31,3167103,2,2,1,147.188653,152.994993,"A","C","D","A","A","A","B","B","A","A"
"202",7,2017,3,35,3516309,2,3,1,256.707592,225.336042,"B",NA,"C","B","A","A","B","B","A","C"
"203",7,2017,2,29,2901601,2,3,2,186.858519,184.207952,"A","E","D","B","A","A","A","A","C","B"
"204",7,2017,3,35,3551009,2,3,1,230.555985,228.951884,"A","F","D","A","A","B","C","D","D","C"
"205",7,2017,2,29,2926400,2,3,2,213.622985,221.051895,"B","A","D","B","A","A","C","A","D","A"
"206",7,2017,4,41,4121703,2,3,2,177.634954,179.521939,"B","A","C","A","A","A","B","A","A","B"
"207",7,2017,2,22,2211001,1,3,1,203.903799,231.202836,"A","B","C","A","A","A","A","A","C","C"
"208",7,2017,3,35,3513801,2,2,1,103.254782,151.635747,"A","C","F","A","A","B","B","C","A","C"
"209",7,2017,2,29,2924801,2,3,2,217.992715,173.577454,"B","C","C","A","A","B","A","A","A","C"
"210",7,2017,3,35,3543907,2,3,1,269.936666,251.48577,"B","A","C","B","A","C","A","A","A","B"
"211",8,2017,2,23,2305233,2,3,1,156.391779,192.902394,"A","F","D","A","A","B","B","B","A","B"
"212",8,2017,5,53,5300108,1,2,1,218.059102,190.166912,"B","C","D","A","A","B","A","A","A","C"
"213",8,2017,3,35,3534401,2,3,1,246.113084,271.484213,"A","C","C","A","B","A","B","C","E","B"
"214",8,2017,4,41,4104808,2,3,2,226.792888,205.927934,"B","D","C","C","C","B","C","A","B","A"
"215",8,2017,3,35,3550308,1,2,1,320.311998,349.529129,"B","C","C","B","A","A","A","A","E","B"
"216",8,2017,1,11,1101492,2,3,1,194.897853,157.011583,"B","C","D","A","A","C","A","B","D","A"
"217",8,2017,2,29,2932903,2,3,1,257.501212,204.259436,"B","C","D","B","A",NA,"A","A","A","B"
"218",8,2017,1,17,1702208,2,2,1,204.25535,213.096404,"B","A","C","A","A","B","B","A","D","A"
"219",8,2017,3,35,3509502,2,2,1,217.551527,195.652297,"A","A","D","A","A","A","B","D","D","B"
"220",8,2017,3,33,3304904,2,3,1,211.78485,187.650919,"B","A","C","A","A","B","B","B","A","B"
"221",8,2017,1,11,1100205,1,3,1,276.387713,265.973509,"A","C","D","A","A","A","A","A","A","A"
"222",8,2017,5,50,5006606,2,2,2,259.804996,188.100629,"B","A","B","B","A","A","B","A","D","A"
"223",8,2017,3,35,3534401,2,3,1,316.425988,287.843059,"B","A","D","B","A","A","A","D","A","B"
"224",8,2017,5,51,5108402,2,3,1,128.640757,162.848587,"A",NA,NA,NA,"A","A",NA,NA,"A","A"
"225",8,2017,2,24,2408003,2,2,1,178.837807,150.115867,"A","A","D","B","A","A","A","C","E","B"
"226",8,2017,3,35,3545209,2,2,1,188.947274,194.057801,"A","D","C","C","A","A","B","D","A","B"
"227",8,2017,4,43,4313409,2,3,1,226.58728,271.518251,"A","A","C","A","A","A","B","B","C","B"
"228",8,2017,3,35,3523107,2,2,1,128.981234,161.721015,"A","D","D","A","A","A","A","B","D","A"
"229",8,2017,2,25,2508000,2,3,1,208.714772,220.470726,"A","C","E","A","A","A","A","C","E","A"
"230",8,2017,4,41,4106902,1,3,1,223.3717,246.695518,"B","A","D","B","A","A","A","B","B","A"
"231",8,2017,3,31,3118809,2,2,1,273.880965,274.271954,"A","B","C","B","A","A","A",NA,"E","B"
"232",8,2017,2,29,2910057,2,3,2,176.717759,204.441813,"B","C","E","A","C","C","A","E","E","A"
"233",8,2017,3,35,3513504,2,3,1,189.870363,196.110446,"B","B","D","A","C","B","A","D","E","B"
"234",8,2017,3,35,3550308,1,2,1,166.467088,254.128807,"A","A","D","B","A","A","A","A","B","C"
"235",8,2017,3,33,3300100,2,3,1,181.776873,178.92322,"B","C","D","B","A","A","A","C","A","B"
"236",8,2017,2,29,2921005,2,3,1,226.975578,215.77633,"A","A","C","A","A","A","A","A","C","A"
"237",8,2017,2,21,2103307,2,3,2,154.939298,225.051158,"A","C","H","A","A","A","C","B","A","C"
"238",8,2017,2,26,2601508,2,3,1,180.854665,170.289812,"B",NA,"D","A","A","B","B","B","E","B"
"239",8,2017,4,42,4215000,2,3,1,225.270163,225.981821,"B","C","D","B","A","A","A","A","A","B"
"240",8,2017,5,51,5104807,2,2,1,186.799679,261.055263,"A","A","C","B","A","A","B","D","A","B"
"241",9,2017,3,35,3552502,2,2,1,176.832133,214.346827,"A","F","C","B","A","A","B","B","B","A"
"242",9,2017,3,31,3115904,2,3,1,263.137704,201.226327,"B",NA,"D","B","A","A","A","B",NA,"B"
"243",9,2017,3,31,3117108,2,3,1,269.461651,326.578845,"A","A","C","C","A","A","A","D","E","A"
"244",9,2017,2,26,2611606,1,2,1,210.726617,212.333083,"B","C","D","B","A","B","A","C","A","B"
"245",9,2017,3,35,3540705,2,3,1,225.169617,232.899727,"A","A","C","B","A","A","A","B","E","B"
"246",9,2017,4,42,4209102,2,3,1,282.029328,293.211126,"A","A","C","B","C","B","B","C","A","A"
"247",9,2017,1,11,1100205,1,3,1,185.083191,223.192906,"A","B","D","B","A","A","C",NA,"A","A"
"248",9,2017,5,52,5204409,2,3,2,195.90821,227.307588,"B","D","D","A","A","A","C","B","D","C"
"249",9,2017,3,32,3202603,2,3,1,296.460098,183.537244,"B","F","D","C","A","A","B","C","A","A"
"250",9,2017,2,29,2928109,2,3,1,164.170687,186.052566,"B","C",NA,"A",NA,"B","A","D","C","B"
"251",9,2017,3,32,3201209,2,2,1,251.266792,271.813474,"A","A","D","B","A","A","A","B","B","C"
"252",9,2017,4,43,4311403,2,2,1,235.01414,252.263903,"B","A","D","A","A","A","A","E","C","A"
"253",9,2017,5,50,5005707,2,3,1,159.180054,180.285987,"B","A","E","A","A","C",NA,"A","A","C"
"254",9,2017,3,35,3541406,2,3,1,206.646512,219.487412,"B","A","D","A","A","A","A","D","A","B"
